area;ciudad;conglomerado;panelm;vivienda;hogar;vi01;vi02;vi03a;vi03b;vi04a;vi04b;vi05a;vi05b;vi06;vi07;vi07a;vi07b;vi08;vi09;vi09a;vi09b;vi10;vi101;vi102;vi10a;vi11;vi12;vi13;vi14;vi141;vi142;vi143;vi144;vi1511;vi1521;vi1512;vi1522;vi1531;vi1541;vi1532;vi1542;vi1533;vi1543;vi1534;vi1544;vi1535;vi1545;vi1536;vi1546;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;010150;013502;075;06;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;318,145119429435;010150013502;01015001350207506;010150013502075061;202602
1;010150;013502;075;07;1;1;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;318,145119429435;010150013502;01015001350207507;010150013502075071;202602
1;010150;014003;063;01;1;1;1;4;1;2;1;1;1;7;6;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2711;25,9189776672807;010150014003;01015001400306301;010150014003063011;202602
1;010150;014003;063;02;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;500; ; ; ;1;1;1;1;2; ;2; ;2; ;1;85;2; ;2; ;2711;25,9189776672807;010150014003;01015001400306302;010150014003063021;202602
1;010150;014003;063;03;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;350; ; ; ;1;1;2; ;2; ;2; ;2; ;1;70;2; ;2; ;2711;25,9189776672807;010150014003;01015001400306303;010150014003063031;202602
1;010150;014003;063;04;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2711;25,9189776672807;010150014003;01015001400306304;010150014003063041;202602
1;010150;014003;063;05;1;1;1;4;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;300;2;2;2;1;1;1;1;2; ;2; ;2; ;1;90;2; ;2; ;2711;25,9189776672807;010150014003;01015001400306305;010150014003063051;202602
1;010150;014003;063;06;1;1;1;4;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;25,9189776672807;010150014003;01015001400306306;010150014003063061;202602
1;010150;014003;063;07;1;1;1;4;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2711;25,9189776672807;010150014003;01015001400306307;010150014003063071;202602
1;010150;015002;075;01;1;1;2;1;1;1;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;800; ; ; ;1;2;2; ;2; ;2; ;2; ;1;100;2; ;2; ;2711;44,5273925347544;010150015002;01015001500207501;010150015002075011;202602
1;010150;015002;075;02;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;44,5273925347544;010150015002;01015001500207502;010150015002075021;202602
1;010150;015002;075;03;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;600; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;44,5273925347544;010150015002;01015001500207503;010150015002075031;202602
1;010150;015002;075;05;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;600; ; ; ;1;1;2; ;1;70;2; ;2; ;2; ;2; ;2; ;2711;44,5273925347544;010150015002;01015001500207505;010150015002075051;202602
1;010150;015002;075;07;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;800; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2711;44,5273925347544;010150015002;01015001500207507;010150015002075071;202602
1;010150;015002;075;08;1;1;2;1;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;700; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2711;44,5273925347544;010150015002;01015001500207508;010150015002075081;202602
1;010150;015002;075;09;1;1;2;1;2;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;600; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;2711;44,5273925347544;010150015002;01015001500207509;010150015002075091;202602
1;010150;015302;075;01;1;1;1;4;1;1;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;29,4120633747423;010150015302;01015001530207501;010150015302075011;202602
1;010150;015302;075;02;1;3;1;4;2;1;1;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;29,4120633747423;010150015302;01015001530207502;010150015302075021;202602
1;010150;015302;075;03;1;1;2;2;2;4;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;29,4120633747423;010150015302;01015001530207503;010150015302075031;202602
1;010150;015302;075;04;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;1;1;2; ;2; ;2; ;1;15;2; ;2; ;2; ;2712;29,4120633747423;010150015302;01015001530207504;010150015302075041;202602
1;010150;015302;075;05;1;1;1;2;1;1;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;2712;29,4120633747423;010150015302;01015001530207505;010150015302075051;202602
1;010150;015302;075;06;1;1;1;3;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;2712;29,4120633747423;010150015302;01015001530207506;010150015302075061;202602
1;010150;015302;075;08;1;1;1;2;2;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;29,4120633747423;010150015302;01015001530207508;010150015302075081;202602
1;010150;016501;063;01;1;1;2;1;2;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;180;1;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;104,259456941599;010150016501;01015001650106301;010150016501063011;202602
1;010150;016501;063;02;1;1;2;6;2;1;2;3;2;7;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;450; ; ; ;1;1;2; ;2; ;2; ;2; ;1;120;2; ;2; ;2713;104,259456941599;010150016501;01015001650106302;010150016501063021;202602
1;010150;016501;063;03;1;1;2;1;1;2;1;3;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;130;2;2;2;2; ;1;1;2; ;2; ;2; ;1;10;2; ;2; ;2713;104,259456941599;010150016501;01015001650106303;010150016501063031;202602
1;010150;016501;063;05;1;1;3;6;2;1;2;1;2;1;0;0;2;1;1; ; ;1; ; ;2;2;1;2;1;120;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;104,259456941599;010150016501;01015001650106305;010150016501063051;202602
1;010150;016501;063;06;1;1;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;1;2;2;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2713;104,259456941599;010150016501;01015001650106306;010150016501063061;202602
1;010150;016501;063;10;1;1;2;4;2;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;104,259456941599;010150016501;01015001650106310;010150016501063101;202602
1;010150;018001;063;01;1;1;4;2;2;1;1;1;1;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;24,225697336239;010150018001;01015001800106301;010150018001063011;202602
1;010150;018001;063;02;1;1;1;2;2;2;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2712;24,225697336239;010150018001;01015001800106302;010150018001063021;202602
1;010150;018001;063;03;1;1;2;2;2;2;2;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;100;2;2;1;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;24,225697336239;010150018001;01015001800106303;010150018001063031;202602
1;010150;018001;063;04;1;1;1;2;2;2;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2712;24,225697336239;010150018001;01015001800106304;010150018001063041;202602
1;010150;018001;063;05;1;1;1;2;2;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;120;2; ;2; ;2712;24,225697336239;010150018001;01015001800106305;010150018001063051;202602
1;010150;018001;063;06;1;1;1;1;2;2;2;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;280; ; ; ;1;1;1;1;2; ;2; ;2; ;1;60;2; ;2; ;2712;24,225697336239;010150018001;01015001800106306;010150018001063061;202602
1;010150;018001;063;07;1;1;2;1;2;2;2;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;24,225697336239;010150018001;01015001800106307;010150018001063071;202602
1;010150;018201;055;01;1;1;2;2;1;2;2;1;1;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;120;2;2;2;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;2712;122,255193040772;010150018201;01015001820105501;010150018201055011;202602
1;010150;018201;055;02;1;1;1;4;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;2712;122,255193040772;010150018201;01015001820105502;010150018201055021;202602
1;010150;018201;055;03;1;1;1;2;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;3;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;122,255193040772;010150018201;01015001820105503;010150018201055031;202602
1;010150;018201;055;04;1;1;1;2;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;150; ; ; ;1;1;2; ;2; ;2; ;2; ;1;25;2; ;2; ;2712;122,255193040772;010150018201;01015001820105504;010150018201055041;202602
1;010150;018201;055;05;1;1;1;2;2;2;2;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;1;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;30;2; ;2; ;2712;122,255193040772;010150018201;01015001820105505;010150018201055051;202602
1;010150;018201;055;06;1;1;2;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;180;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;122,255193040772;010150018201;01015001820105506;010150018201055061;202602
1;010150;018201;055;07;1;1;1;2;2;4;2;1;1;3;2;0;2;1;1; ; ;1; ; ;1;1;1;2;4;100; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;122,255193040772;010150018201;01015001820105507;010150018201055071;202602
1;010150;018503;081;01;1;3;1;1;2;2;1;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2713;127,385016505423;010150018503;01015001850308101;010150018503081011;202602
1;010150;018503;081;02;1;3;2;1;2;4;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;100;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;127,385016505423;010150018503;01015001850308102;010150018503081021;202602
1;010150;018503;081;03;1;3;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;127,385016505423;010150018503;01015001850308103;010150018503081031;202602
1;010150;018503;081;04;1;1;2;2;2;1;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;1;1;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;127,385016505423;010150018503;01015001850308104;010150018503081041;202602
1;010150;018503;081;06;1;3;1;4;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;2;2; ;2; ;2; ;2; ;1;200;2; ;2; ;2713;127,385016505423;010150018503;01015001850308106;010150018503081061;202602
1;010150;018503;081;07;1;3;3;1;1;4;1;1;1;1;1;0;1;1;1; ; ;1; ; ;2;2;1;2;5;70; ; ; ;2; ;1;1;2; ;2; ;2; ;1;30;2; ;2; ;2713;127,385016505423;010150018503;01015001850308107;010150018503081071;202602
1;010150;018503;081;08;1;3;2;2;1;2;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;5;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2713;127,385016505423;010150018503;01015001850308108;010150018503081081;202602
1;010150;020903;055;01;1;1;1;2;2;1;2;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;2711;34,0700626471075;010150020903;01015002090305501;010150020903055011;202602
1;010150;020903;055;03;1;1;1;2;2;1;2;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;34,0700626471075;010150020903;01015002090305503;010150020903055031;202602
1;010150;020903;055;04;1;1;1;4;1;1;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;300;2;2;2;2; ;1;1;1;15;2; ;2; ;2; ;2; ;2; ;2711;34,0700626471075;010150020903;01015002090305504;010150020903055041;202602
1;010150;020903;055;05;1;3;3;2;2;1;3;3;2;1;0;0;2;1;1; ; ;1; ; ;2;2;1;2;1;120;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;34,0700626471075;010150020903;01015002090305505;010150020903055051;202602
1;010150;020903;055;06;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;34,0700626471075;010150020903;01015002090305506;010150020903055061;202602
1;010150;020903;055;07;1;1;4;2;1;4;2;3;2;2;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;34,0700626471075;010150020903;01015002090305507;010150020903055071;202602
1;010150;021402;063;01;1;1;1;4;1;2;1;3;1;6;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;500; ; ; ;1;1;2; ;1;80;2; ;2; ;2; ;2; ;2; ;2713;69,3641342828831;010150021402;01015002140206301;010150021402063011;202602
1;010150;021402;063;02;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;2713;69,3641342828831;010150021402;01015002140206302;010150021402063021;202602
1;010150;021402;063;03;1;1;1;4;2;2;1;3;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;69,3641342828831;010150021402;01015002140206303;010150021402063031;202602
1;010150;021402;063;06;1;1;2;4;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;400;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;69,3641342828831;010150021402;01015002140206306;010150021402063061;202602
1;010150;021402;063;10;1;1;2;6;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;260;1;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;69,3641342828831;010150021402;01015002140206310;010150021402063101;202602
1;010150;021502;055;01;1;1;1;4;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;500;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;249,753497370587;010150021502;01015002150205501;010150021502055011;202602
1;010150;021502;055;02;1;1;1;4;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;249,753497370587;010150021502;01015002150205502;010150021502055021;202602
1;010150;021502;055;03;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;249,753497370587;010150021502;01015002150205503;010150021502055031;202602
1;010150;021502;055;04;1;1;1;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;5;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;249,753497370587;010150021502;01015002150205504;010150021502055041;202602
1;010150;021502;055;05;1;1;2;2;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;249,753497370587;010150021502;01015002150205505;010150021502055051;202602
1;010150;021502;055;06;1;1;1;3;1;4;2;1;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;249,753497370587;010150021502;01015002150205506;010150021502055061;202602
1;010150;021502;055;07;1;1;1;2;1;2;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2712;249,753497370587;010150021502;01015002150205507;010150021502055071;202602
1;010150;021701;055;01;1;3;1;4;1;2;1;1;1;6;5;0;1;1;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;49,1854953134469;010150021701;01015002170105501;010150021701055011;202602
1;010150;021701;055;02;1;3;2;1;1;1;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;1;2;2;1;1;2; ;2; ;2; ;2; ;1;120;2; ;2; ;2713;49,1854953134469;010150021701;01015002170105502;010150021701055021;202602
1;010150;021701;055;03;1;1;1;4;3;5;2;3;2;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;49,1854953134469;010150021701;01015002170105503;010150021701055031;202602
1;010150;021701;055;04;1;1;1;4;2;1;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;1;2; ;2; ;2; ;2; ;1;40;2; ;2; ;2713;49,1854953134469;010150021701;01015002170105504;010150021701055041;202602
1;010150;021701;055;05;1;1;1;2;1;2;1;1;1;6;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;350; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2713;49,1854953134469;010150021701;01015002170105505;010150021701055051;202602
1;010150;021701;055;06;1;1;1;4;2;2;1;1;1;4;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2713;49,1854953134469;010150021701;01015002170105506;010150021701055061;202602
1;010150;021701;055;07;1;1;1;2;3;1;2;1;1;5;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;400; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;2713;49,1854953134469;010150021701;01015002170105507;010150021701055071;202602
1;010150;022301;063;01;1;1;1;2;2;2;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;151,829315324175;010150022301;01015002230106301;010150022301063011;202602
1;010150;022301;063;02;1;1;4;2;2;4;2;1;2;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;151,829315324175;010150022301;01015002230106302;010150022301063021;202602
1;010150;022301;063;03;1;1;1;2;2;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;5;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;70;2; ;2; ;2712;151,829315324175;010150022301;01015002230106303;010150022301063031;202602
1;010150;022301;063;04;1;3;1;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;151,829315324175;010150022301;01015002230106304;010150022301063041;202602
1;010150;022301;063;05;1;1;1;2;2;4;2;1;2;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;2712;151,829315324175;010150022301;01015002230106305;010150022301063051;202602
1;010150;022301;063;06;1;1;2;1;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;1;125;2;2;2;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2712;151,829315324175;010150022301;01015002230106306;010150022301063061;202602
1;010150;022301;063;07;1;3;2;1;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;1;150;2;2;2;2; ;1;1;2; ;2; ;2; ;1;15;2; ;2; ;2712;151,829315324175;010150022301;01015002230106307;010150022301063071;202602
1;010150;023703;081;03;1;1;1;2;1;1;2;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;350,241467030448;010150023703;01015002370308103;010150023703081031;202602
1;010150;023703;081;04;1;1;2;1;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;220;2;2;2;2; ;1;1;2; ;2; ;2; ;1;20;2; ;2; ;2712;350,241467030448;010150023703;01015002370308104;010150023703081041;202602
1;010150;023703;081;05;1;1;2;4;1;2;1;1;2;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;250;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;350,241467030448;010150023703;01015002370308105;010150023703081051;202602
1;010150;023703;081;06;1;1;2;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;230;2;2;2;1;1;2; ;2; ;2; ;2; ;1;60;2; ;2; ;2712;350,241467030448;010150023703;01015002370308106;010150023703081061;202602
1;010150;023703;081;07;1;1;3;4;3;5;3;7;1;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;50; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;350,241467030448;010150023703;01015002370308107;010150023703081071;202602
1;010150;023703;081;08;1;1;2;4;1;4;2;1;2;1;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2712;350,241467030448;010150023703;01015002370308108;010150023703081081;202602
1;010150;023703;081;09;1;1;1;2;1;2;1;1;1;3;2;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;70;2; ;2; ;2712;350,241467030448;010150023703;01015002370308109;010150023703081091;202602
1;010150;023801;063;01;1;3;1;1;1;4;1;1;1;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;3;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;2713;84,1113452192048;010150023801;01015002380106301;010150023801063011;202602
1;010150;023801;063;02;1;3;1;2;1;1;1;1;1;5;4;0;1;1;2; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;84,1113452192048;010150023801;01015002380106302;010150023801063021;202602
1;010150;023801;063;03;1;1;2;1;1;2;1;1;1;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;1;150;2;2;2;1;1;2; ;2; ;2; ;2; ;1;80;2; ;2; ;2713;84,1113452192048;010150023801;01015002380106303;010150023801063031;202602
1;010150;023801;063;04;1;3;2;2;2;2;3;1;2;4;3;0;1;1;2; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;1;80;2; ;2; ;2; ;2713;84,1113452192048;010150023801;01015002380106304;010150023801063041;202602
1;010150;023801;063;05;1;3;1;1;2;1;1;1;1;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;5;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;84,1113452192048;010150023801;01015002380106305;010150023801063051;202602
1;010150;023801;063;06;1;3;1;2;1;2;1;1;1;3;2;0;1;3;1; ; ;1; ; ;1;1;1;2;4;300; ; ; ;1;1;2; ;2; ;2; ;2; ;1;120;2; ;2; ;2713;84,1113452192048;010150023801;01015002380106306;010150023801063061;202602
1;010150;023801;063;07;1;1;1;4;2;1;2;3;2;3;2;0;1;1;2; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2713;84,1113452192048;010150023801;01015002380106307;010150023801063071;202602
1;010150;023902;075;01;1;1;2;2;1;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;1;200;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;123,123681077814;010150023902;01015002390207501;010150023902075011;202602
1;010150;023902;075;02;1;1;1;2;2;2;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;123,123681077814;010150023902;01015002390207502;010150023902075021;202602
1;010150;023902;075;03;1;1;1;2;1;2;1;1;1;5;4;0;1;1;1; ; ;1; ; ;1;1;1;2;4;200; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;123,123681077814;010150023902;01015002390207503;010150023902075031;202602
1;010150;023902;075;04;1;1;1;2;1;1;1;1;1;4;3;0;1;1;1; ; ;1; ; ;1;1;1;2;4;250; ; ; ;1;1;2; ;2; ;2; ;2; ;1;50;2; ;2; ;2711;123,123681077814;010150023902;01015002390207504;010150023902075041;202602
1;010150;023902;075;05;1;1;1;2;3;2;2;1;2;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;5;120; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;123,123681077814;010150023902;01015002390207505;010150023902075051;202602
1;010150;023902;075;06;1;1;2;1;1;2;1;1;1;2;1;0;1;1;1; ; ;1; ; ;1;1;1;2;4;150; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2711;123,123681077814;010150023902;01015002390207506;010150023902075061;202602
